URL,Size (kB),Outlinks,Content-Type
https://www.nytimes.com/interactive/2016/business/takata-airbag-recall-guide.html,129.0683594,27,text/html
https://www.nytimes.com/2015/05/08/movies/review-in-maggie-arnold-schwarzenegger-faces-zombies.html,250.9511719,122,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/republicans-climate-change.html,253.59375,110,text/html
https://www.nytimes.com/2018/06/23/opinion/sunday/suicide-rate-existential-crisis.html,250.8857422,113,text/html
https://www.nytimes.com/2018/06/14/opinion/sunday/meditation-productivity-work-mindfulness.html,244.4394531,107,text/html
https://www.nytimes.com/2016/09/04/world/asia/obama-xi-jinping-china-climate-accord.html,312.1611328,108,text/html
https://www.nytimes.com/2020/02/25/business/tesla-autopilot-ntsb.html,286.7392578,125,text/html
https://www.nytimes.com/2021/10/08/business/tesla-texas-headquarters.html,299.0839844,125,text/html
https://www.nytimes.com/2021/10/13/business/tesla-autopilot-recall-safety.html,254.3876953,116,text/html
https://www.nytimes.com/2017/09/12/business/self-driving-cars.html,253.6962891,115,text/html
https://www.nytimes.com/2021/08/16/business/tesla-autopilot-nhtsa.html,285.4970703,127,text/html
https://www.nytimes.com/2019/07/17/business/self-driving-autonomous-cars.html,308.2373047,121,text/html
https://www.nytimes.com/2021/08/17/business/tesla-autopilot-accident.html,303.4003906,119,text/html
https://www.nytimes.com/2015/12/22/business/international/vw-executive-had-a-pivotal-role-as-car-maker-struggled-with-emissions.html,273.0830078,116,text/html
https://www.nytimes.com/2017/03/01/technology/uber-chief-apologizes-after-video-shows-him-arguing-with-driver.html,220.234375,105,text/html
https://www.nytimes.com/2016/12/14/technology/uber-self-driving-car-san-francisco.html,299.0771484,115,text/html
https://www.nytimes.com/2017/03/03/technology/uber-greyball-program-evade-authorities.html,262.6425781,113,text/html
https://www.nytimes.com/2016/12/21/technology/san-francisco-california-uber-driverless-car-.html,238.6875,115,text/html
https://www.nytimes.com/2017/02/22/technology/uber-workplace-culture.html,255.9160156,114,text/html
https://www.nytimes.com/2015/04/07/science/planes-without-pilots.html,247.1738281,112,text/html
https://www.nytimes.com/2016/09/10/technology/samsung-galaxy-consumer-product-safety.html,230.0166016,114,text/html
https://www.nytimes.com/2017/07/21/opinion/sunday/dont-believe-in-god-maybe-youll-try-ufos.html,241.9003906,108,text/html
https://www.nytimes.com/2019/07/16/technology/neuralink-elon-musk.html,250.3515625,114,text/html
https://www.nytimes.com/2018/02/13/upshot/american-fertility-is-falling-short-of-what-women-want.html,351.5839844,122,text/html
https://www.nytimes.com/2014/03/20/business/toyota-reaches-1-2-billion-settlement-in-criminal-inquiry.html,264.6894531,104,text/html
https://www.nytimes.com/2017/09/06/technology/self-driving-cars-prospects-rise-with-vote-by-congress.html,236.6552734,115,text/html
https://www.nytimes.com/2016/04/13/world/asia/philippines-south-china-sea-ash-carter.html,270.7392578,113,text/html
https://www.nytimes.com/live/2021/10/13/business/news-business-stock-market,1026.739258,186,text/html
https://www.nytimes.com/2016/08/09/world/asia/china-spratly-islands-south-china-sea.html,290.4628906,114,text/html
https://www.nytimes.com/2012/11/02/business/global/sony-sharp-and-panasonic-report-significant-losses.html,231.0039063,103,text/html
https://www.nytimes.com/2017/02/19/business/uber-sexual-harassment-investigation.html,221.3291016,107,text/html
https://www.nytimes.com/2015/06/26/business/international/uber-protests-france.html,316.9892578,116,text/html
https://www.nytimes.com/2017/02/02/technology/uber-ceo-travis-kalanick-trump-advisory-council.html,241.4765625,113,text/html
https://www.nytimes.com/2014/10/23/business/pressure-intensifies-for-recall-of-takata-airbags.html,240.2763672,104,text/html
https://www.nytimes.com/interactive/2017/02/22/technology/document-Internal-Memo-From-Travis-Kalanick.html,69.28417969,17,text/html
https://www.nytimes.com/2007/01/07/automobiles/autoshow/07NUGGETaudi.html,206.4892578,101,text/html
https://www.nytimes.com/2021/10/12/business/economy/inflation-expectations-federal-reserve.html,232.4833984,111,text/html
https://www.nytimes.com/2016/09/08/technology/iphone-7-apple-headphone-jack.html,319.1025391,115,text/html
https://www.nytimes.com/2016/09/09/business/faa-strongly-advises-against-using-samsung-galaxy-note-7-on-planes.html,228.0263672,109,text/html
https://www.nytimes.com/2015/12/11/business/international/vw-emissions-scandal.html,249.0615234,107,text/html
https://www.nytimes.com/2021/10/13/business/economy/september-2021-cpi-inflation.html,288.7470703,117,text/html
https://www.nytimes.com/2021/10/05/technology/facebook-whistle-blower-hearing.html,268.0957031,112,text/html
https://www.nytimes.com/2021/10/24/business/media/facebook-leak-frances-haugen.html,288.5058594,115,text/html
https://www.nytimes.com/2016/09/03/business/samsung-galaxy-note-battery.html,298.5839844,106,text/html
https://www.nytimes.com/2021/10/03/technology/whistle-blower-facebook-frances-haugen.html,289.6142578,127,text/html
https://www.nytimes.com/2021/10/29/business/dealbook/facebook-meta-rebranding.html,331.6015625,153,text/html
https://www.nytimes.com/2020/06/24/business/labor-retirement-investing.html,262.8789063,111,text/html
https://www.nytimes.com/2015/02/10/business/hasbro-revenue-rises-5-bolstered-by-strong-toy-sales.html,222.7392578,106,text/html
https://www.nytimes.com/live/2021/10/28/business/news-business-stock-market,1479.46875,225,text/html
https://www.nytimes.com/2021/10/12/business/delivery-workers-thefts-neighborhood-watch.html,288.5996094,113,text/html
https://www.nytimes.com/2021/07/16/business/toys-exclusive-crowdfunding.html,269.3544922,115,text/html
https://www.nytimes.com/2017/11/10/business/dealbook/hasbro-mattel-bid.html,228.7695313,106,text/html
https://www.nytimes.com/2021/10/13/technology/doordash-instacart-advertising.html,265.5332031,116,text/html
https://www.nytimes.com/2012/02/13/business/media/hasbro-takes-more-of-its-toys-to-hollywood.html,217.6015625,102,text/html
https://www.nytimes.com/2014/01/20/business/media/hasbro-gives-its-transformers-toys-a-new-look.html,229.8408203,104,text/html
https://www.nytimes.com/2013/05/13/business/equestria-girls-a-my-little-pony-offshoot-in-its-movie-debut.html,239.2421875,103,text/html
https://www.nytimes.com/2013/11/12/world/asia/philippines-storm-surge-leaves-scenes-of-devastation.html,462.9824219,105,text/html
https://www.nytimes.com/2021/10/26/technology/facebook-sec-complaints.html,265.6171875,105,text/html
https://www.nytimes.com/2021/10/06/technology/facebook-fixes.html,278.640625,131,text/html
https://www.nytimes.com/live/2021/10/05/technology/facebook-whistleblower-frances-haugen,1437.094727,176,text/html
https://www.nytimes.com/2021/10/21/business/media/trump-spac-social-media-venture.html,279.1337891,123,text/html
https://www.nytimes.com/2016/09/08/technology/personaltech/apples-latest-what-you-really-need-to-know.html,269.1865234,120,text/html
https://www.nytimes.com/2016/04/27/technology/apple-q2-earnings-iphone.html,245.3378906,106,text/html
https://www.nytimes.com/2016/07/27/technology/apple-earnings-iphone-sales.html,233.6201172,105,text/html
https://www.nytimes.com/2021/10/28/business/dealbook/billionaire-tax-constitutional.html,312.9599609,149,text/html
https://www.nytimes.com/2021/09/27/business/scotland-oil-wind-energy.html,422.921875,106,text/html
https://www.nytimes.com/2021/05/18/business/climate-change-report.html,231.9345703,101,text/html
https://www.nytimes.com/2021/06/18/business/shell-renewable-energy.html,282.734375,108,text/html
https://www.nytimes.com/2021/10/26/technology/google-profit-third-quarter.html,234.4746094,101,text/html
https://www.nytimes.com/2021/06/09/business/exxon-mobil-engine-no1-activist.html,269.8544922,111,text/html
https://www.nytimes.com/2021/09/20/business/energy-environment/shell-conoco-permian-sale.html,245.5537109,110,text/html
https://www.nytimes.com/2021/06/09/business/shell-climate-change.html,230.0322266,103,text/html
https://www.nytimes.com/2021/11/15/business/shell-britain-move.html,253.5595703,106,text/html
https://www.nytimes.com/2021/10/26/business/microsoft-profit-soars-48-to-20-5-billion.html,230.6435547,100,text/html
https://www.nytimes.com/2021/10/15/technology/elizabeth-holmes-trial-theranos-takeaways.html,388.6103516,112,text/html
https://www.nytimes.com/2021/10/04/world/europe/venice-tourism-surveillance.html,297.3271484,115,text/html
https://www.nytimes.com/2021/07/21/technology/phones-location-data.html,255.2841797,125,text/html
https://www.nytimes.com/2021/10/06/technology/elizabeth-holmes-theranos-trial.html,386.4111328,117,text/html
https://www.nytimes.com/2021/11/04/technology/theranos-elizabeth-holmes-investors-diligence.html,402.84375,118,text/html
https://www.nytimes.com/2020/06/03/world/europe/coronavirus-venice-tourists.html,309.3046875,127,text/html
https://www.nytimes.com/2017/08/02/world/europe/venice-italy-tourist-invasion.html,291.8964844,119,text/html
https://www.nytimes.com/2021/10/12/us/theranos-trial-elizabeth-holmes.html,305.1083984,136,text/html
https://www.nytimes.com/2021/10/27/technology/elizabeth-holmes-trial-takeaways.html,385.7275391,117,text/html
https://www.nytimes.com/2021/08/02/world/europe/italy-venice-tourism-cruise-ships.html,301.4648438,125,text/html
https://www.nytimes.com/live/2021/10/15/business/news-business-stock-market,1030.897461,180,text/html
https://www.nytimes.com/2019/10/24/business/energy-environment/netherlands-gas-earthquakes.html,301.7070313,102,text/html
https://www.nytimes.com/2022/07/08/technology/trial-elizabeth-holmes-theranos.html,423.4960938,129,text/html
https://www.nytimes.com/2021/05/27/business/dealbook/exxon-mobil-engine-no-1.html,312.7402344,134,text/html
https://www.nytimes.com/2021/05/28/business/dealbook/exxon-mobil-engine-no-1.html,340.9785156,155,text/html
https://www.nytimes.com/2016/04/29/business/dealbook/carl-icahn-says-he-has-sold-stake-in-apple.html,228.6923828,103,text/html
https://www.nytimes.com/live/2021/07/29/business/economy-stock-market-news,785.6171875,162,text/html
https://www.nytimes.com/live/2020/10/19/business/us-economy-coronavirus,1401.90918,171,text/html
https://www.nytimes.com/live/2021/10/26/business/news-business-stock-market,1001.861328,167,text/html
https://www.nytimes.com/2021/05/29/climate/fossil-fuel-courts-exxon-shell-chevron.html,283.1318359,122,text/html
https://www.nytimes.com/2021/10/01/technology/facebook-instagram-teenagers.html,294.1113281,127,text/html
https://www.nytimes.com/2017/11/28/business/energy-environment/shell-carbon-oil.html,239.6347656,107,text/html
https://www.nytimes.com/2021/10/04/technology/facebook-down.html,281.2841797,121,text/html
https://www.nytimes.com/live/2021/06/09/business/economy-stock-market-news,824.8398438,168,text/html
https://www.nytimes.com/live/2021/11/15/business/news-business-stock-market,838.8759766,169,text/html
https://www.nytimes.com/2017/10/17/business/energy-environment/germany-renewable-energy-solar-wind.html,255.3769531,107,text/html
https://www.nytimes.com/2019/06/02/world/europe/venice-cruise-ship-crash.html,243.2060547,119,text/html
https://www.nytimes.com/2021/11/11/business/economy/biden-inflation.html,296.9697266,124,text/html
https://www.nytimes.com/2021/05/12/business/inflation-consumer-price-index-april.html,302.6728516,108,text/html
https://www.nytimes.com/2021/06/08/us/politics/china-bill-passes.html,320.0419922,109,text/html
https://www.nytimes.com/2021/06/09/technology/tech-changes-supermarkets.html,251.7705078,117,text/html
https://www.nytimes.com/2021/11/14/business/japan-economy.html,266.0361328,113,text/html
https://www.nytimes.com/2021/06/08/business/lordstown-cash-going-concern.html,246.2080078,112,text/html
https://www.nytimes.com/2021/11/12/business/dealbook/biden-inflation-bonds.html,317.5458984,145,text/html
https://www.nytimes.com/2021/11/12/business/media/nbcuniversal-nielsen-tv-alternatives.html,256.2695313,110,text/html
https://www.nytimes.com/2021/06/08/business/economy/china-inflation.html,323.0615234,125,text/html
https://www.nytimes.com/2021/07/29/business/economy/biden-infrastructure-deal.html,273.0634766,115,text/html
https://www.nytimes.com/2021/10/29/us/politics/biden-g20-summit.html,259.3476563,114,text/html
https://www.nytimes.com/2021/08/20/world/asia/nicole-kidman-hong-kong.html,265.9257813,124,text/html
https://www.nytimes.com/2021/05/13/business/mcdonalds-wage-increase.html,239.6875,108,text/html
https://www.nytimes.com/2021/06/08/business/job-openings.html,225.2705078,109,text/html
https://www.nytimes.com/2021/06/04/business/economy/jobs-report-may-2021.html,569.6796875,124,text/html
https://www.nytimes.com/2021/11/15/business/dealbook/infrastructure-inflation-social-spending.html,306.8222656,142,text/html
https://www.nytimes.com/2021/05/10/business/chipotle-hourly-wage-increase.html,228.9228516,104,text/html
https://www.nytimes.com/live/2021/10/25/world/covid-vaccine-boosters/as-the-rest-of-the-world-abandons-zero-covid-china-holds-out,2432.81543,215,text/html
https://www.nytimes.com/2021/01/06/world/asia/hong-kong-quarantine.html,277.4199219,115,text/html
https://www.nytimes.com/2021/03/26/business/volkswagen-emissions-winterkorn-stadler.html,233.7763672,105,text/html
https://www.nytimes.com/2019/09/24/business/dealbook/wework-ceo-adam-neumann.html,257.2792969,109,text/html
https://www.nytimes.com/2020/09/29/business/Volkswagen-Audi-rupert-stadler-diesel.html,270.2558594,114,text/html
https://www.nytimes.com/2017/11/08/world/europe/venice-cruise-ships.html,237.2148438,115,text/html
https://www.nytimes.com/2021/10/25/business/hertz-tesla-electric-vehicles.html,278.3164063,125,text/html
https://www.nytimes.com/2011/05/15/world/europe/15venice.html,233.984375,113,text/html
https://www.nytimes.com/2021/06/17/us/supreme-court-human-rights-nestle.html,247.7597656,107,text/html
https://www.nytimes.com/2021/11/12/arts/music/taylor-swift-red.html,296.7128906,117,text/html
https://www.nytimes.com/2021/11/11/your-money/single-mothers-home-buyer-pandemic.html,263.7851563,110,text/html
https://www.nytimes.com/2021/11/11/us/politics/facebook-political-ads.html,246.9990234,104,text/html
https://www.nytimes.com/2007/01/16/business/16trash.html,230.1767578,100,text/html
https://www.nytimes.com/1989/06/04/magazine/china-erupts-the-reasons-why.html,271.6386719,103,text/html
https://www.nytimes.com/2021/03/01/business/infrastructure-biden-stimulus.html,287.4453125,113,text/html
https://www.nytimes.com/2020/12/03/business/brian-deese-national-economic-council.html,249.5947266,113,text/html
https://www.nytimes.com/2021/09/22/arts/music/moor-mother-irreversible-entanglements.html,248.9248047,111,text/html
https://www.nytimes.com/2021/09/09/arts/music/adam-ofarrill-stranger-days.html,263.2978516,116,text/html
https://www.nytimes.com/by/oscar-lopez,492.8251953,49,text/html
https://www.nytimes.com/2021/11/03/world/africa/ethiopia-war-un-report.html,307.5146484,107,text/html
https://www.nytimes.com/2010/09/07/us/politics/07obama.html,258.1757813,111,text/html
https://www.nytimes.com/2021/01/23/business/biden-equity-racial-gender.html,274.3798828,108,text/html
https://www.nytimes.com/2021/03/09/arts/music/taylor-swift-folklore-youth.html,310.6992188,137,text/html
https://www.nytimes.com/2023/11/10/world/americas/taylor-swift-argentina.html,302.28125,109,text/html
https://www.nytimes.com/interactive/2023/08/11/arts/music/taylor-swift-eras-tour-timeline.html,256.3535156,153,text/html
https://www.nytimes.com/2021/11/09/technology/meta-facebook-ad-targeting.html,271.7080078,112,text/html
https://www.nytimes.com/by/isabelia-herrera,354.0458984,46,text/html
https://www.nytimes.com/2021/10/14/world/south-korea-will-donate-1-6-million-vaccine-doses-to-vietnam-and-thailand.html,225.7783203,108,text/html
https://www.nytimes.com/2021/10/21/world/asia/asia-travel-rules.html,255.1630859,113,text/html
https://www.nytimes.com/2018/04/24/business/supreme-court-foreign-corporations-lawsuits.html,234.1982422,106,text/html
https://www.nytimes.com/2020/12/01/us/supreme-court-corporations-human-rights.html,243.3046875,105,text/html
https://www.nytimes.com/2021/06/18/us/politics/supreme-court-conservatives-liberals.html,257.8642578,113,text/html
https://www.nytimes.com/2021/10/17/business/economy/china-economy-gdp.html,287.2304688,114,text/html
https://www.nytimes.com/2020/05/26/world/asia/coronavirus-wuhan-tests.html,292.0546875,115,text/html
https://www.nytimes.com/2020/12/14/world/asia/china-nationalists-covid.html,293.4091797,127,text/html
https://www.nytimes.com/2023/10/12/magazine/taylor-swift-eras-tour.html,420.7304688,127,text/html
https://www.nytimes.com/2020/06/23/sports/tennis/novak-djokovic-coronavirus.html,262.2470703,111,text/html
https://www.nytimes.com/live/2021/10/24/world/covid-vaccine-boosters,2250.745117,164,text/html
https://www.nytimes.com/audio/app/2021/03/09/arts/music/taylor-swift-folklore-youth.html,64.26660156,7,text/html
https://www.nytimes.com/2021/04/09/arts/music/taylor-swift-fearless-taylors-version.html,308.9541016,124,text/html
https://www.nytimes.com/2021/03/07/arts/music/grammy-performers-taylor-swift-bts.html,276.28125,125,text/html
https://www.nytimes.com/2020/11/16/arts/music/taylor-swift-scooter-braun-masters.html,264.5800781,115,text/html
https://www.nytimes.com/2020/02/03/arts/music/taylor-swift-miss-americana.html,288.7138672,127,text/html
https://www.nytimes.com/2020/12/11/arts/music/taylor-swift-evermore-review.html,262.3916016,118,text/html
https://www.nytimes.com/2021/03/13/arts/music/grammys-date-time.html,388.3447266,123,text/html
https://www.nytimes.com/es/2023/11/10/espanol/taylor-swift-argentina.html,290.5410156,107,text/html
https://www.nytimes.com/2021/10/04/world/asia/thailand-phuket-covid-quarantine.html,304.5869141,114,text/html
https://www.nytimes.com/es/2022/05/06/espanol/bad-bunny-verano-sin-ti.html,266.8583984,114,text/html
https://www.nytimes.com/2022/04/29/arts/music/playlist-sam-smith-wilco.html,284.8671875,116,text/html
https://www.nytimes.com/2022/05/06/arts/music/bad-bunny-un-verano-sin-ti.html,277.6035156,122,text/html
https://www.nytimes.com/2022/05/13/arts/music/playlist-my-chemical-romance-kendrick-lamar.html,290.8095703,119,text/html
https://www.nytimes.com/2014/07/01/us/hobby-lobby-case-supreme-court-contraception.html,302.5830078,107,text/html
https://www.nytimes.com/live/2021/10/21/world/covid-vaccine-boosters,1373.420898,200,text/html
https://www.nytimes.com/2021/10/14/arts/music/remi-wolf-juno.html,260.8935547,113,text/html
https://www.nytimes.com/2021/10/27/well/live/covid-booster-shot-mix-and-match.html,273.9638672,119,text/html
https://www.nytimes.com/2022/05/13/arts/music/kendrick-lamar-new-album-mr-morale-and-the-big-steppers.html,265.9765625,129,text/html
https://www.nytimes.com/by/todd-gregory,367.1123047,34,text/html
https://www.nytimes.com/2018/03/28/arts/music/sons-of-kemet-shabaka-hutchings-your-queen-is-a-reptile-review.html,242.2041016,111,text/html
https://www.nytimes.com/2021/05/26/magazine/black-keys-blues.html,325.9990234,122,text/html
https://www.nytimes.com/2021/05/25/arts/music/black-midi-cavalcade.html,265.78125,117,text/html
https://www.nytimes.com/2022/01/31/us/puerto-rico-gentrification.html,330.0917969,123,text/html
https://www.nytimes.com/interactive/2018/12/20/arts/music/new-pop-music.html,254.3310547,64,text/html
https://www.nytimes.com/2022/04/27/arts/music/flora-purim-if-you-will.html,254.2802734,110,text/html
https://www.nytimes.com/2022/04/13/arts/music/tokischa.html,278.71875,119,text/html
https://www.nytimes.com/es/2022/01/31/espanol/puerto-rico-gentrificacion.html,314.4550781,122,text/html
https://www.nytimes.com/2021/02/11/arts/music/chick-corea-dead.html,269.5625,113,text/html
https://www.nytimes.com/2014/07/02/upshot/how-hobby-lobby-ruling-could-limit-access-to-birth-control.html,244.7578125,122,text/html
https://www.nytimes.com/2017/11/01/arts/music/05sam-smith-new-album-the-thrill-of-it-all.html,312.3974609,115,text/html
https://www.nytimes.com/2021/10/14/science/bat-coronaviruses-lab-leak.html,353.9990234,122,text/html
https://www.nytimes.com/2021/10/20/us/politics/fda-boosters-moderna-johnson-johnson.html,280.2919922,115,text/html
https://www.nytimes.com/2021/10/21/science/bats-covid-lab-leak-nih.html,311.015625,124,text/html
https://www.nytimes.com/2019/01/16/nyregion/nyc-tourism-record.html,228.6523438,110,text/html
https://www.nytimes.com/2021/11/04/world/middleeast/israel-budget.html,287.8271484,112,text/html
https://www.nytimes.com/2021/10/21/world/europe/bulgaria-covid-cases.html,240.8886719,108,text/html
https://www.nytimes.com/2021/11/09/world/asia/india-covid-vaccinations.html,536.7490234,124,text/html
https://www.nytimes.com/video/us/politics/100000007876611/rand-paul-fauci-coronavirus-senate.html,1747.379883,53,text/html
https://www.nytimes.com/live/2021/10/20/world/covid-vaccine-boosters,1526.982422,212,text/html
https://www.nytimes.com/audio/app/2022/01/31/us/puerto-rico-gentrification.html,64.23046875,7,text/html
https://www.nytimes.com/2018/02/02/technology/cryptocurrency-puerto-rico.html,306.0234375,127,text/html
https://www.nytimes.com/interactive/2018/09/20/us/puerto-rico-hurricane-maria-housing.html,236.25,19,text/html
https://www.nytimes.com/2022/01/18/us/puerto-rico-bankruptcy.html,258.8896484,112,text/html
https://www.nytimes.com/2018/02/11/arts/black-panther-kendrick-lamar-lina-iris-viktor.html,249.0380859,110,text/html
https://www.nytimes.com/2022/02/13/arts/music/super-bowl-halftime-show-review.html,278.4804688,118,text/html
https://www.nytimes.com/2018/12/28/arts/music/kendrick-lamar-sza-all-the-stars-lina-iris-viktor.html,238.2353516,112,text/html
https://www.nytimes.com/2017/08/06/arts/music/lady-gaga-joanne-tour-review.html,241.0371094,110,text/html
https://www.nytimes.com/interactive/2017/12/20/arts/music/ed-sheeran-shape-of-you.html,98.42871094,28,text/html
https://www.nytimes.com/es/2021/10/19/espanol/murcielagos-origen-covid.html,340.6982422,120,text/html
https://www.nytimes.com/2018/12/06/arts/music/best-albums.html,305.6572266,137,text/html
https://www.nytimes.com/2018/12/21/arts/music/popcast-new-pop-stars.html,254.0742188,120,text/html
https://www.nytimes.com/2018/06/17/arts/music/beyonce-jay-z-the-carters-everything-is-love-review.html,247.8740234,119,text/html
https://www.nytimes.com/2017/12/23/us/puerto-rico-power-outage.html,229.9785156,101,text/html
https://www.nytimes.com/2018/01/21/technology/bitcoin-mining-energy-consumption.html,267.9267578,125,text/html
https://www.nytimes.com/2022/02/13/sports/football/nfl-eminem-kneel-super-bowl-halftime.html,226.9658203,104,text/html
https://www.nytimes.com/2018/01/31/technology/bitfinex-bitcoin-price.html,267.9970703,119,text/html
https://www.nytimes.com/2018/01/28/arts/music/grammy-awards.html,550.6982422,146,text/html
https://www.nytimes.com/2021/08/27/us/students-masks-classrooms-britain.html,291.7285156,113,text/html
https://www.nytimes.com/2021/11/09/world/europe/england-health-workers-vaccine-mandate.html,277.1533203,112,text/html
https://www.nytimes.com/2018/02/09/movies/black-panther-african-american-fans.html,266.2128906,130,text/html
https://www.nytimes.com/2013/07/19/us/detroit-files-for-bankruptcy.html,250.4980469,106,text/html
https://www.nytimes.com/2015/06/29/business/dealbook/puerto-ricos-governor-says-islands-debts-are-not-payable.html,245.6210938,107,text/html
https://www.nytimes.com/2021/10/20/nyregion/nyc-vaccine-mandate.html,270.6083984,120,text/html
https://www.nytimes.com/by/nada-rashwan,488.9042969,37,text/html
https://www.nytimes.com/2021/10/18/world/europe/russia-virus-vaccine.html,290.6171875,121,text/html
https://www.nytimes.com/2016/10/20/arts/music/review-lady-gaga-joanne.html,241.1982422,108,text/html
https://www.nytimes.com/2017/03/06/arts/music/ed-sheeran-divide-review.html,248.0585938,112,text/html
https://www.nytimes.com/2024/01/28/world/middleeast/israel-gaza-aid-kerem-shalom.html,248.1445313,123,text/html
https://www.nytimes.com/2023/09/27/world/middleeast/libya-flooding-derna-corruption.html,293.0605469,126,text/html
https://www.nytimes.com/2021/10/20/nyregion/nypd-unmasked-covid.html,253.0488281,106,text/html
https://www.nytimes.com/2023/12/25/world/europe/israel-airstrikes-gaza.html,324.3779297,123,text/html
https://www.nytimes.com/live/2023/11/15/world/israel-hamas-war-gaza-news/the-un-agency-that-aids-palestinians-says-it-has-received-a-small-amount-of-fuel-in-gaza,1105.030273,170,text/html
https://www.nytimes.com/live/2023/12/19/world/israel-hamas-war-gaza-news/middle-east-us-houthi-rebels,1138.417969,182,text/html
https://www.nytimes.com/live/2023/11/12/world/israel-hamas-war-gaza-news/crisis-heightens-at-gazas-main-hospital-amid-dispute-over-desperately-needed-fuel,1120.676758,162,text/html
https://www.nytimes.com/live/2024/01/02/world/israel-supreme-court-gaza-news/israel-says-it-has-begun-to-pull-back-some-troops-but-threats-to-gazans-remain,1554.633789,182,text/html
https://www.nytimes.com/2024/02/01/arts/design/resurfacing-pyramid-ignites-debate.html,267.6416016,108,text/html
https://www.nytimes.com/2018/01/28/arts/music/hillary-clinton-fire-and-fury.html,246.984375,117,text/html
https://www.nytimes.com/2017/01/20/arts/music/residente-calle-13-solo-album-interview.html,266.8056641,117,text/html
https://www.nytimes.com/2018/01/28/us/politics/trump-jay-z-unemployment-fact-check.html,242.8808594,122,text/html
https://www.nytimes.com/2018/01/25/arts/music/music-industry-gender-study-women-artists-producers.html,257.7666016,119,text/html
https://www.nytimes.com/video/arts/music/100000005469604/ed-sheeran-shape-of-you.html,1299.520508,52,text/html
https://www.nytimes.com/2021/03/23/world/covid-vaccine-putin.html,233.0273438,111,text/html
https://www.nytimes.com/2020/06/29/world/europe/coronavirus-russia-putin-referendum.html,283.546875,118,text/html
https://www.nytimes.com/2017/01/06/arts/music/playlist-ed-sheeran-dirty-projectors-brian-eno.html,264.9179688,117,text/html
https://www.nytimes.com/2014/06/22/arts/music/ed-sheeran-lighter-and-wiser-releases-x.html,265.6650391,107,text/html
https://www.nytimes.com/podcasts/music-popcast,49.32226563,0,text/html
https://www.nytimes.com/2017/01/02/arts/music/a-new-years-gift-from-brian-eno-a-growing-musical-garden.html,225.2128906,111,text/html
https://www.nytimes.com/2020/06/12/world/europe/coronavirus-putin-parades-military.html,273.9121094,125,text/html
https://www.nytimes.com/2017/01/04/arts/music/elliott-smith-either-or-reissue.html,238.1533203,110,text/html
https://www.nytimes.com/2023/08/10/world/middleeast/israel-judicial-overhaul-supreme-court.html,273.9921875,114,text/html
https://www.nytimes.com/2020/03/11/world/europe/russia-putin.html,251.7578125,107,text/html
https://www.nytimes.com/video/arts/music/100000006787476/dance-monkey-tones-and-i.html,1263.686523,52,text/html
https://www.nytimes.com/video/arts/music/100000007062893/dua-lipa-physical-song.html,1265.857422,52,text/html
https://www.nytimes.com/video/arts/music/100000006962812/grimes-delete-forever.html,1264.329102,52,text/html
https://www.nytimes.com/2020/03/10/world/europe/putin-president-russia.html,265.0263672,110,text/html
https://www.nytimes.com/video/arts/music/100000007062892/big-drip-fivio-foreign-brooklyn-drill.html,1264.850586,52,text/html
https://www.nytimes.com/video/arts/music/100000007258359/phoebe-bridgers-kyoto.html,1263.405273,52,text/html
https://www.nytimes.com/video/arts/music/100000007249132/sam-hunt-hard-to-forget.html,1270.151367,52,text/html
https://www.nytimes.com/2009/01/07/world/middleeast/07media.html,243.0253906,117,text/html
https://www.nytimes.com/by/nate-chinen,232.671875,41,text/html
https://www.nytimes.com/2023/12/15/world/middleeast/al-jazeera-journalist-dead-gaza.html,254.4677734,125,text/html
https://www.nytimes.com/video/arts/music/100000007334512/prince-sign-o-the-times.html,1266.901367,52,text/html
https://www.nytimes.com/live/2024/01/02/world/israel-supreme-court-gaza-news,1543.65625,181,text/html
https://www.nytimes.com/2017/03/10/upshot/should-trump-get-credit-for-good-jobs-numbers.html,248.7919922,117,text/html
https://www.nytimes.com/interactive/2017/09/05/arts/music/25-women-making-best-rock-music-today.html,225.484375,26,text/html
https://www.nytimes.com/video/arts/music/100000007564611/olivia-rodrigo-drivers-license.html,1266.454102,52,text/html
https://www.nytimes.com/2023/10/25/world/middleeast/al-jazeera-journalist-gaza-family-killed.html,254.8339844,125,text/html
https://www.nytimes.com/by/randy-kennedy,247.5859375,44,text/html
https://www.nytimes.com/2023/12/07/world/middleeast/reuters-journalist-killed-lebanon-israel-hrw.html,253.6015625,122,text/html
https://www.nytimes.com/2017/09/04/arts/music/allison-katie-crutchfield-interview.html,250.5693359,111,text/html
https://www.nytimes.com/2017/09/01/arts/music/rock-bands-women.html,305.046875,113,text/html
https://www.nytimes.com/2017/03/10/business/economy/february-unemployment-jobs-report.html,380.1113281,123,text/html
https://www.nytimes.com/2017/01/13/arts/music/playlist-residente-slowdive-fka-twigs.html,251.8818359,109,text/html
https://www.nytimes.com/2017/01/24/arts/music/eddie-kamae-dead-hawaiian-musician.html,226.9882813,105,text/html
https://www.nytimes.com/2018/08/08/arts/music/playing-changes-excerpt-soulquarians-dangelo.html,265.9169922,115,text/html
https://www.nytimes.com/2018/08/13/books/review-playing-changes-jazz-new-century-nate-chinen.html,272.4267578,122,text/html
